#Custom Aperture Number, Target Name
200070840,C9 Microlens Survey
200070841,C9 Microlens Survey
200070842,C9 Microlens Survey
200070843,C9 Microlens Survey
200070844,C9 Microlens Survey
200070845,C9 Microlens Survey
200070846,C9 Microlens Survey
200070847,C9 Microlens Survey
200070848,C9 Microlens Survey
200070849,C9 Microlens Survey
200070850,C9 Microlens Survey
200070851,C9 Microlens Survey
200070852,C9 Microlens Survey
200070853,C9 Microlens Survey
200070854,C9 Microlens Survey
200070855,C9 Microlens Survey
200070856,C9 Microlens Survey
200070857,C9 Microlens Survey
200070858,C9 Microlens Survey
200070859,C9 Microlens Survey
200070860,C9 Microlens Survey
200070861,C9 Microlens Survey
200070862,C9 Microlens Survey
200070863,C9 Microlens Survey
200070864,C9 Microlens Survey
200070865,C9 Microlens Survey
200070866,C9 Microlens Survey
200070867,C9 Microlens Survey
200070868,C9 Microlens Survey
200070869,C9 Microlens Survey
200070870,C9 Microlens Survey
200070871,C9 Microlens Survey
200070872,C9 Microlens Survey
200070873,C9 Microlens Survey
200070874,C9 Microlens Survey
200070875,C9 Microlens Survey
200070876,C9 Microlens Survey
200070877,C9 Microlens Survey
200070878,C9 Microlens Survey
200070879,C9 Microlens Survey
200070880,C9 Microlens Survey
200070881,C9 Microlens Survey
200070882,C9 Microlens Survey
200070883,C9 Microlens Survey
200070884,C9 Microlens Survey
200070885,C9 Microlens Survey
200070886,C9 Microlens Survey
200070887,C9 Microlens Survey
200070888,C9 Microlens Survey
200070889,C9 Microlens Survey
200070890,C9 Microlens Survey
200070891,C9 Microlens Survey
200070892,C9 Microlens Survey
200070893,C9 Microlens Survey
200070894,C9 Microlens Survey
200070895,C9 Microlens Survey
200070896,C9 Microlens Survey
200070897,C9 Microlens Survey
200070898,C9 Microlens Survey
200070899,C9 Microlens Survey
200070900,C9 Microlens Survey
200070901,C9 Microlens Survey
200070902,C9 Microlens Survey
200070903,C9 Microlens Survey
200070904,C9 Microlens Survey
200070905,C9 Microlens Survey
200070906,C9 Microlens Survey
200070907,C9 Microlens Survey
200070908,C9 Microlens Survey
200070909,C9 Microlens Survey
200070910,C9 Microlens Survey
200070911,C9 Microlens Survey
200070912,C9 Microlens Survey
200070913,C9 Microlens Survey
200070914,C9 Microlens Survey
200070915,C9 Microlens Survey
200070916,C9 Microlens Survey
200070917,C9 Microlens Survey
200070918,C9 Microlens Survey
200070919,C9 Microlens Survey
200070920,C9 Microlens Survey
200070921,C9 Microlens Survey
200070922,C9 Microlens Survey
200070923,C9 Microlens Survey
200070924,C9 Microlens Survey
200070925,C9 Microlens Survey
200070926,C9 Microlens Survey
200070927,C9 Microlens Survey
200070928,C9 Microlens Survey
200070929,C9 Microlens Survey
200070930,C9 Microlens Survey
200070931,C9 Microlens Survey
200070932,C9 Microlens Survey
200070933,C9 Microlens Survey
200070934,C9 Microlens Survey
200070935,C9 Microlens Survey
200070936,C9 Microlens Survey
200070937,C9 Microlens Survey
200070938,C9 Microlens Survey
200070939,C9 Microlens Survey
200070940,C9 Microlens Survey
200070941,C9 Microlens Survey
200070942,C9 Microlens Survey
200070943,C9 Microlens Survey
200070944,C9 Microlens Survey
200070945,C9 Microlens Survey
200070946,C9 Microlens Survey
200070947,C9 Microlens Survey
200070948,C9 Microlens Survey
200070949,C9 Microlens Survey
200070950,C9 Microlens Survey
200070951,C9 Microlens Survey
200070952,C9 Microlens Survey
200070953,C9 Microlens Survey
200070954,C9 Microlens Survey
200070955,C9 Microlens Survey
200070956,C9 Microlens Survey
200070957,C9 Microlens Survey
200070958,C9 Microlens Survey
200070959,C9 Microlens Survey
200070960,C9 Microlens Survey
200070961,C9 Microlens Survey
200070962,C9 Microlens Survey
200070963,C9 Microlens Survey
200070964,C9 Microlens Survey
200070965,C9 Microlens Survey
200070966,C9 Microlens Survey
200070967,C9 Microlens Survey
200070968,C9 Microlens Survey
200070969,C9 Microlens Survey
200070970,C9 Microlens Survey
200070971,C9 Microlens Survey
200070972,C9 Microlens Survey
200070973,C9 Microlens Survey
200070974,C9 Microlens Survey
200070975,C9 Microlens Survey
200070976,C9 Microlens Survey
200070977,C9 Microlens Survey
200070978,C9 Microlens Survey
200070979,C9 Microlens Survey
200070980,C9 Microlens Survey
200070981,C9 Microlens Survey
200070982,C9 Microlens Survey
200070983,C9 Microlens Survey
200070984,C9 Microlens Survey
200070985,C9 Microlens Survey
200070986,C9 Microlens Survey
200070987,C9 Microlens Survey
200070988,C9 Microlens Survey
200070989,C9 Microlens Survey
200070990,C9 Microlens Survey
200070991,C9 Microlens Survey
200070992,C9 Microlens Survey
200070993,C9 Microlens Survey
200070994,C9 Microlens Survey
200070995,C9 Microlens Survey
200070996,C9 Microlens Survey
200070997,C9 Microlens Survey
200070998,C9 Microlens Survey
200070999,C9 Microlens Survey
200071000,C9 Microlens Survey
200071001,C9 Microlens Survey
200071002,C9 Microlens Survey
200071003,C9 Microlens Survey
200071004,C9 Microlens Survey
200071005,C9 Microlens Survey
200071006,C9 Microlens Survey
200071007,C9 Microlens Survey
200071008,C9 Microlens Survey
200071009,C9 Microlens Survey
200071010,C9 Microlens Survey
200071011,C9 Microlens Survey
200071012,C9 Microlens Survey
200071013,C9 Microlens Survey
200071014,C9 Microlens Survey
200071015,C9 Microlens Survey
200071016,C9 Microlens Survey
200071017,C9 Microlens Survey
200071018,C9 Microlens Survey
200071019,C9 Microlens Survey
200071020,C9 Microlens Survey
200071021,C9 Microlens Survey
200071022,C9 Microlens Survey
200071023,C9 Microlens Survey
200071024,C9 Microlens Survey
200071025,C9 Microlens Survey
200071026,C9 Microlens Survey
200071027,C9 Microlens Survey
200071028,C9 Microlens Survey
200071029,C9 Microlens Survey
200071030,C9 Microlens Survey
200071031,C9 Microlens Survey
200071032,C9 Microlens Survey
200071033,C9 Microlens Survey
200071034,C9 Microlens Survey
200071035,C9 Microlens Survey
200071036,C9 Microlens Survey
200071037,C9 Microlens Survey
200071038,C9 Microlens Survey
200071039,C9 Microlens Survey
200071040,C9 Microlens Survey
200071041,C9 Microlens Survey
200071042,C9 Microlens Survey
200071043,C9 Microlens Survey
200071044,C9 Microlens Survey
200071045,C9 Microlens Survey
200071046,C9 Microlens Survey
200071047,C9 Microlens Survey
200071048,C9 Microlens Survey
200071049,C9 Microlens Survey
200071050,C9 Microlens Survey
200071051,C9 Microlens Survey
200071052,C9 Microlens Survey
200071053,C9 Microlens Survey
200071054,C9 Microlens Survey
200071055,C9 Microlens Survey
200071056,C9 Microlens Survey
200071057,C9 Microlens Survey
200071058,C9 Microlens Survey
200071059,C9 Microlens Survey
200071060,C9 Microlens Survey
200071061,C9 Microlens Survey
200071062,C9 Microlens Survey
200071063,C9 Microlens Survey
200071064,C9 Microlens Survey
200071065,C9 Microlens Survey
200071066,C9 Microlens Survey
200071067,C9 Microlens Survey
200071068,C9 Microlens Survey
200071069,C9 Microlens Survey
200071070,C9 Microlens Survey
200071071,C9 Microlens Survey
200071072,C9 Microlens Survey
200071073,C9 Microlens Survey
200071074,C9 Microlens Survey
200071075,C9 Microlens Survey
200071076,C9 Microlens Survey
200071077,C9 Microlens Survey
200071078,C9 Microlens Survey
200071079,C9 Microlens Survey
200071080,C9 Microlens Survey
200071081,C9 Microlens Survey
200071082,C9 Microlens Survey
200071083,C9 Microlens Survey
200071084,C9 Microlens Survey
200071085,C9 Microlens Survey
200071086,C9 Microlens Survey
200071087,C9 Microlens Survey
200071088,C9 Microlens Survey
200071089,C9 Microlens Survey
200071090,C9 Microlens Survey
200071091,C9 Microlens Survey
200071092,C9 Microlens Survey
200071093,C9 Microlens Survey
200071094,C9 Microlens Survey
200071095,C9 Microlens Survey
200071096,C9 Microlens Survey
200071097,C9 Microlens Survey
200071098,C9 Microlens Survey
200071099,C9 Microlens Survey
200071100,C9 Microlens Survey
200071101,C9 Microlens Survey
200071102,C9 Microlens Survey
200071103,C9 Microlens Survey
200071104,C9 Microlens Survey
200071105,C9 Microlens Survey
200071106,C9 Microlens Survey
200071107,C9 Microlens Survey
200071108,C9 Microlens Survey
200071109,C9 Microlens Survey
200071110,C9 Microlens Survey
200071111,C9 Microlens Survey
200071112,C9 Microlens Survey
200071113,C9 Microlens Survey
200071114,C9 Microlens Survey
200071115,C9 Microlens Survey
200071116,C9 Microlens Survey
200071117,C9 Microlens Survey
200071118,C9 Microlens Survey
200071119,C9 Microlens Survey
200071120,C9 Microlens Survey
200071121,C9 Microlens Survey
200071122,C9 Microlens Survey
200071123,C9 Microlens Survey
200071124,C9 Microlens Survey
200071125,C9 Microlens Survey
200071126,C9 Microlens Survey
200071127,C9 Microlens Survey
200071128,C9 Microlens Survey
200071129,C9 Microlens Survey
200071130,C9 Microlens Survey
200071131,C9 Microlens Survey
200071132,C9 Microlens Survey
200071133,C9 Microlens Survey
200071134,C9 Microlens Survey
200071135,C9 Microlens Survey
200071136,C9 Microlens Survey
200071137,C9 Microlens Survey
200071138,C9 Microlens Survey
200071139,C9 Microlens Survey
200071140,C9 Microlens Survey
200071141,C9 Microlens Survey
200071142,C9 Microlens Survey
200071143,C9 Microlens Survey
200071144,C9 Microlens Survey
200071145,C9 Microlens Survey
200071146,C9 Microlens Survey
200071147,C9 Microlens Survey
200071148,C9 Microlens Survey
200071149,C9 Microlens Survey
200071150,C9 Microlens Survey
200071151,C9 Microlens Survey
200071152,C9 Microlens Survey
200071153,C9 Microlens Survey
200071154,C9 Microlens Survey
200071155,C9 Microlens Survey
200071156,C9 Microlens Survey
200071157,C9 Microlens Survey
200071158,C9 Microlens Survey
225747586,Bright Custom
200071160,M8 Lagoon Nebula
200071161,M8 Lagoon Nebula
200071162,M8 Lagoon Nebula
200071163,M8 Lagoon Nebula
200071164,M8 Lagoon Nebula
200071165,M8 Lagoon Nebula
200071166,M8 Lagoon Nebula
200071167,M8 Lagoon Nebula
200071168,M8 Lagoon Nebula
200071169,M8 Lagoon Nebula
200071170,M8 Lagoon Nebula
200071171,M8 Lagoon Nebula
200071172,M8 Lagoon Nebula
200071173,M8 Lagoon Nebula
200071174,M8 Lagoon Nebula
200071175,M8 Lagoon Nebula
200071176,M8 Lagoon Nebula
200071177,M8 Lagoon Nebula
200071178,M8 Lagoon Nebula
200071179,M8 Lagoon Nebula
200071342,OGLE-2016-BLG-0021
200071343,OGLE-2016-BLG-0021
200071344,OGLE-2016-BLG-0021
200071345,OGLE-2016-BLG-0021
200071346,OGLE-2016-BLG-0021
200071347,OGLE-2016-BLG-0022
200071348,OGLE-2016-BLG-0022
200071349,OGLE-2016-BLG-0022
200071350,OGLE-2016-BLG-0022
200071351,OGLE-2016-BLG-0022
200071352,OGLE-2016-BLG-0027
200071353,OGLE-2016-BLG-0027
200071354,OGLE-2016-BLG-0027
200071355,OGLE-2016-BLG-0027
200071356,OGLE-2016-BLG-0027
200071357,OGLE-2016-BLG-0037
200071358,OGLE-2016-BLG-0037
200071359,OGLE-2016-BLG-0037
200071360,OGLE-2016-BLG-0037
200071361,OGLE-2016-BLG-0037
200071362,OGLE-2016-BLG-0053
200071363,OGLE-2016-BLG-0053
200071364,OGLE-2016-BLG-0053
200071365,OGLE-2016-BLG-0053
200071366,OGLE-2016-BLG-0053
200071367,OGLE-2016-BLG-0066
200071368,OGLE-2016-BLG-0066
200071369,OGLE-2016-BLG-0066
200071370,OGLE-2016-BLG-0066
200071371,OGLE-2016-BLG-0066
200071372,OGLE-2016-BLG-0078
200071373,OGLE-2016-BLG-0078
200071374,OGLE-2016-BLG-0078
200071375,OGLE-2016-BLG-0078
200071376,OGLE-2016-BLG-0078
200071377,MOA-2016-BLG-023
200071378,MOA-2016-BLG-023
200071379,MOA-2016-BLG-023
200071380,MOA-2016-BLG-023
200071381,OGLE-2016-BLG-0082
200071382,OGLE-2016-BLG-0082
200071383,OGLE-2016-BLG-0082
200071384,OGLE-2016-BLG-0082
200071385,OGLE-2016-BLG-0082
200071386,OGLE-2016-BLG-0083
200071387,OGLE-2016-BLG-0083
200071388,OGLE-2016-BLG-0083
200071389,OGLE-2016-BLG-0083
200071390,OGLE-2016-BLG-0083
200071391,OGLE-2016-BLG-0086
200071392,OGLE-2016-BLG-0086
200071393,OGLE-2016-BLG-0086
200071394,OGLE-2016-BLG-0086
200071395,OGLE-2016-BLG-0086
200071396,OGLE-2016-BLG-0091
200071397,OGLE-2016-BLG-0091
200071398,OGLE-2016-BLG-0091
200071399,OGLE-2016-BLG-0091
200071400,OGLE-2016-BLG-0114
200071401,OGLE-2016-BLG-0114
200071402,OGLE-2016-BLG-0114
200071403,OGLE-2016-BLG-0114
200071404,OGLE-2016-BLG-0114
200071405,OGLE-2016-BLG-0122
200071406,OGLE-2016-BLG-0122
200071407,OGLE-2016-BLG-0122
200071408,OGLE-2016-BLG-0122
200071409,OGLE-2016-BLG-0122
200071410,OGLE-2016-BLG-0127
200071411,OGLE-2016-BLG-0127
200071412,OGLE-2016-BLG-0127
200071413,OGLE-2016-BLG-0127
200071414,OGLE-2016-BLG-0127
200071415,OGLE-2016-BLG-0141
200071416,OGLE-2016-BLG-0141
200071417,OGLE-2016-BLG-0141
200071418,OGLE-2016-BLG-0141
200071419,OGLE-2016-BLG-0141
200071420,OGLE-2016-BLG-0193
200071421,OGLE-2016-BLG-0193
200071422,OGLE-2016-BLG-0193
200071423,OGLE-2016-BLG-0193
200071424,OGLE-2016-BLG-0193
200071425,OGLE-2016-BLG-0211
200071426,OGLE-2016-BLG-0211
200071427,OGLE-2016-BLG-0211
200071428,OGLE-2016-BLG-0211
200071429,OGLE-2016-BLG-0211
200071430,OGLE-2016-BLG-0324
200071431,OGLE-2016-BLG-0324
200071432,OGLE-2016-BLG-0324
200071433,OGLE-2016-BLG-0324
200071434,OGLE-2016-BLG-0324
200071435,OGLE-2016-BLG-0367
200071436,OGLE-2016-BLG-0367
200071437,OGLE-2016-BLG-0367
200071438,OGLE-2016-BLG-0367
200071439,OGLE-2016-BLG-0367
200071440,OGLE-2016-BLG-0401
200071441,OGLE-2016-BLG-0401
200071442,OGLE-2016-BLG-0401
200071443,OGLE-2016-BLG-0401
200071444,OGLE-2016-BLG-0401
200071445,OGLE-2016-BLG-0422
200071446,OGLE-2016-BLG-0422
200071447,OGLE-2016-BLG-0422
200071448,OGLE-2016-BLG-0445
200071449,OGLE-2016-BLG-0445
200071450,OGLE-2016-BLG-0445
200071451,OGLE-2016-BLG-0445
200071452,OGLE-2016-BLG-0445
200071453,OGLE-2016-BLG-0446
200071454,OGLE-2016-BLG-0446
200071455,OGLE-2016-BLG-0446
200071456,OGLE-2016-BLG-0446
200071457,OGLE-2016-BLG-0446
200071458,OGLE-2016-BLG-0476
200071459,OGLE-2016-BLG-0476
200071460,OGLE-2016-BLG-0476
200071461,OGLE-2016-BLG-0476
200071462,OGLE-2016-BLG-0476
200071463,OGLE-2016-BLG-0497
200071464,OGLE-2016-BLG-0497
200071465,OGLE-2016-BLG-0497
200071466,OGLE-2016-BLG-0497
200071467,OGLE-2016-BLG-0497
200071468,OGLE-2016-BLG-0500
200071469,OGLE-2016-BLG-0500
200071470,OGLE-2016-BLG-0500
200071471,OGLE-2016-BLG-0500
200071472,OGLE-2016-BLG-0500
200071473,OGLE-2016-BLG-0515
200071474,OGLE-2016-BLG-0515
200071475,OGLE-2016-BLG-0515
200071476,OGLE-2016-BLG-0515
200071477,OGLE-2016-BLG-0515
200071478,OGLE-2016-BLG-0531
200071479,OGLE-2016-BLG-0531
200071480,OGLE-2016-BLG-0531
200071481,OGLE-2016-BLG-0531
200071482,OGLE-2016-BLG-0535
200071483,OGLE-2016-BLG-0535
200071484,OGLE-2016-BLG-0535
200071485,OGLE-2016-BLG-0535
200071486,OGLE-2016-BLG-0535
200071487,OGLE-2016-BLG-0570
200071488,OGLE-2016-BLG-0570
200071489,OGLE-2016-BLG-0570
200071490,OGLE-2016-BLG-0570
200071491,OGLE-2016-BLG-0570
200071492,OGLE-2016-BLG-0586
200071493,OGLE-2016-BLG-0586
200071494,OGLE-2016-BLG-0586
200071495,OGLE-2016-BLG-0586
200071496,OGLE-2016-BLG-0586
200071497,OGLE-2016-BLG-0620
200071498,OGLE-2016-BLG-0620
200071499,OGLE-2016-BLG-0620
200071500,OGLE-2016-BLG-0620
200071501,OGLE-2016-BLG-0620
200071502,OGLE-2016-BLG-0621
200071503,OGLE-2016-BLG-0621
200071504,OGLE-2016-BLG-0621
200071505,OGLE-2016-BLG-0621
200071506,OGLE-2016-BLG-0621
200071507,OGLE-2016-BLG-0651
200071508,OGLE-2016-BLG-0651
200071509,OGLE-2016-BLG-0651
200071510,OGLE-2016-BLG-0651
200071511,OGLE-2016-BLG-0651
200071512,OGLE-2016-BLG-0654
200071513,OGLE-2016-BLG-0654
200071514,OGLE-2016-BLG-0654
200071515,OGLE-2016-BLG-0654
200071516,OGLE-2016-BLG-0654
200071517,OGLE-2016-BLG-0679
200071518,OGLE-2016-BLG-0679
200071519,OGLE-2016-BLG-0679
200071520,OGLE-2016-BLG-0679
200071521,OGLE-2016-BLG-0679
200071522,OGLE-2016-BLG-0685
200071523,OGLE-2016-BLG-0685
200071524,OGLE-2016-BLG-0685
200071525,OGLE-2016-BLG-0685
200071526,OGLE-2016-BLG-0685
200071527,OGLE-2016-BLG-0691
200071528,OGLE-2016-BLG-0691
200071529,OGLE-2016-BLG-0691
200071530,OGLE-2016-BLG-0691
200071531,OGLE-2016-BLG-0691
200071532,OGLE-2016-BLG-0697
200071533,OGLE-2016-BLG-0697
200071534,OGLE-2016-BLG-0697
200071535,OGLE-2016-BLG-0697
200071536,OGLE-2016-BLG-0697
200071537,OGLE-2016-BLG-0720
200071538,OGLE-2016-BLG-0720
200071539,OGLE-2016-BLG-0720
200071540,OGLE-2016-BLG-0720
200071541,OGLE-2016-BLG-0720
200071542,OGLE-2016-BLG-0742
200071543,OGLE-2016-BLG-0742
200071544,OGLE-2016-BLG-0742
200071545,OGLE-2016-BLG-0742
200071546,OGLE-2016-BLG-0742
200071547,OGLE-2016-BLG-0746
200071548,OGLE-2016-BLG-0746
200071549,OGLE-2016-BLG-0746
200071550,OGLE-2016-BLG-0746
200071551,OGLE-2016-BLG-0746
200071552,OGLE-2016-BLG-0753
200071553,OGLE-2016-BLG-0753
200071554,OGLE-2016-BLG-0753
200071555,OGLE-2016-BLG-0759
200071556,OGLE-2016-BLG-0759
200071557,OGLE-2016-BLG-0759
200071558,OGLE-2016-BLG-0759
200071559,OGLE-2016-BLG-0759
200071560,MOA-2016-BLG-197
200071561,MOA-2016-BLG-197
200071562,MOA-2016-BLG-197
200071563,MOA-2016-BLG-197
200071564,MOA-2016-BLG-197
200071565,OGLE-2016-BLG-0483
200071566,OGLE-2016-BLG-0483
200071567,OGLE-2016-BLG-0483
200071568,OGLE-2016-BLG-0483
200071569,OGLE-2016-BLG-0483
200071570,OGLE-2016-BLG-0545
200071571,OGLE-2016-BLG-0545
200071572,OGLE-2016-BLG-0545
200071573,OGLE-2016-BLG-0545
200071574,OGLE-2016-BLG-0545
200071575,OGLE-2015-BLG-2112
200071576,OGLE-2015-BLG-2112
200071577,OGLE-2015-BLG-2112
200071578,OGLE-2015-BLG-2112
200071579,OGLE-2015-BLG-2112
200071580,OGLE-2016-BLG-0117
200071581,OGLE-2016-BLG-0117
200071582,OGLE-2016-BLG-0117
200071583,OGLE-2016-BLG-0313
200071584,OGLE-2016-BLG-0313
200071585,OGLE-2016-BLG-0313
200071586,OGLE-2016-BLG-0313
200071587,OGLE-2016-BLG-0313
200071588,OGLE-2016-BLG-0335
200071589,OGLE-2016-BLG-0335
200071590,OGLE-2016-BLG-0335
200071591,OGLE-2016-BLG-0335
200071592,OGLE-2016-BLG-0335
200071593,OGLE-2016-BLG-0463
200071594,OGLE-2016-BLG-0463
200071595,OGLE-2016-BLG-0463
200071596,OGLE-2016-BLG-0463
200071597,OGLE-2016-BLG-0463
200071598,OGLE-2016-BLG-0711
200071599,OGLE-2016-BLG-0711
200071600,OGLE-2016-BLG-0711
200071601,OGLE-2016-BLG-0711
200071602,OGLE-2016-BLG-0711
200071603,OGLE-2016-BLG-0728
200071604,OGLE-2016-BLG-0728
200071605,OGLE-2016-BLG-0728
200071606,OGLE-2016-BLG-0728
200071607,OGLE-2016-BLG-0728
200071608,OGLE-2016-BLG-0757
200071609,OGLE-2016-BLG-0757
200071610,OGLE-2016-BLG-0757
200071611,OGLE-2016-BLG-0757
200071612,OGLE-2016-BLG-0757
200071613,OGLE-2016-BLG-0041
200071614,OGLE-2016-BLG-0041
200071615,OGLE-2016-BLG-0041
200071616,OGLE-2016-BLG-0041
200071617,OGLE-2016-BLG-0041
200071618,OGLE-2016-BLG-0077
200071619,OGLE-2016-BLG-0077
200071620,OGLE-2016-BLG-0077
200071621,OGLE-2016-BLG-0089
200071622,OGLE-2016-BLG-0089
200071623,OGLE-2016-BLG-0089
200071624,OGLE-2016-BLG-0089
200071625,OGLE-2016-BLG-0089
200071626,OGLE-2016-BLG-0118
200071627,OGLE-2016-BLG-0118
200071628,OGLE-2016-BLG-0118
200071629,OGLE-2016-BLG-0118
200071630,OGLE-2016-BLG-0118
200071631,OGLE-2016-BLG-0244
200071632,OGLE-2016-BLG-0244
200071633,OGLE-2016-BLG-0244
200071634,OGLE-2016-BLG-0244
200071635,OGLE-2016-BLG-0244
